date,P1,P2,P3,P4,P5,P5_P1
2018-09-01,-0.012525651839226791,-0.01402542079085014,-0.006917677328593209,0.0041412794850363395,0.10809785115073868,0.12062350298996546
2018-10-01,-0.08960463593396575,-0.07432357723291347,-0.09817636937911757,-0.09494635806062426,-0.08910103626446,0.0005035996695057499
2018-11-01,0.012351471865956505,0.013686978291993475,0.005472319038167379,0.007606504512988059,0.08882243181944259,0.07647095995348609
2018-12-01,-0.1381046601563921,-0.1098056138190382,-0.11152929866515851,-0.10826742800810303,-0.13886346737025512,-0.0007588072138630109
2019-01-01,0.13414277623356993,0.1059922040036722,0.11974286598360151,0.14644678009945944,0.24539882860755258,0.11125605237398264
2019-02-01,0.05204685947039758,0.02986522174961576,0.04563213413722482,0.05902398379118648,0.04407230443290089,-0.007974555037496694
2019-03-01,0.021999622488169942,-0.012985244413466868,-0.005622864554594471,0.006239809393942614,0.12435773697080192,0.10235811448263198
2019-04-01,0.043391450943694544,0.03767939358375831,0.03090218923371038,0.012554860214212846,0.0916155948011904,0.048224143857495856
2019-05-01,-0.06432662022031808,-0.05681813903192037,-0.061517412402118096,-0.08252328901445365,-0.11121638639890799,-0.046889766178589906
2019-06-01,0.055962880856271185,0.06459811097852426,0.06944482043030885,0.0493949048887922,0.04486932689458934,-0.011093553961681844
2019-07-01,-0.019613135373870435,0.013501663696593029,0.01284345819286016,-0.00839517708367189,-0.00966490668322387,0.009948228690646564
2019-08-01,-0.06266168748188256,-0.034317115680637486,-0.03393455436766819,-0.05089636858242691,-0.03620153169559028,0.026460155786292273
2019-09-01,-0.00023011762052196986,0.02814292976367305,0.01707851761880262,0.020454439216588398,-0.04758307428338173,-0.04735295666285976
2019-10-01,-0.005226214357916847,0.00012513612995554896,0.01593628062927696,-0.002013581292745717,-0.06667376234236619,-0.06144754798444934
2019-11-01,0.03440621277055458,0.02718175493472596,0.019106568016724043,0.036536046880245594,0.017725187612328146,-0.01668102515822643
2019-12-01,0.04833121406646995,0.048302246232741014,0.04002468877604703,0.04280547757576748,0.00783649002429333,-0.04049472404217662
2020-01-01,0.0007872512751674607,-0.027477541362867536,-0.020779297278656832,-0.009859279500412455,0.0943532654282714,0.09356601415310394
2020-02-01,-0.047637528919215376,-0.08614455068507636,-0.09998420509445055,-0.04496349346537809,0.02831885459614853,0.0759563835153639
2020-03-01,-0.2066479649999903,-0.1986425288522722,-0.2168186338293734,-0.2606003544484552,-0.11500493799486507,0.09164302700512524
2020-04-01,0.12199418558180977,0.12733378952314256,0.15074369666868426,0.23394098286400172,0.24713040728072103,0.12513622169891125
2020-05-01,0.07256233675710123,0.030762459516063902,0.0775536822943355,0.08932201005618895,0.14867821843800383,0.0761158816809026
2020-06-01,0.11010593479281724,0.03869961031106823,0.03968963410763341,0.06409173836555668,0.16039459773840373,0.05028866294558648
2020-07-01,0.06784640619491523,0.04371556325487525,0.03888011415734491,0.06438004080657012,0.08824375987329304,0.020397353678377805
2020-08-01,0.03278687519968778,0.02927988232584905,0.06314283350940725,0.05108681451401276,0.06801708734313427,0.035230212143446495
2020-09-01,-0.019460787667609558,-0.03904948399719925,-0.017597149012842022,-0.032094194095880955,0.026826964425925182,0.04628775209353474
2020-10-01,0.0100742790250232,0.007310556465565806,0.0017425112290741884,-0.020241999267924155,-0.006802851839424115,-0.016877130864447316
2020-11-01,0.2171876034828324,0.16766702258686564,0.20474686371072737,0.2377737055518135,0.16287199451801604,-0.05431560896481635
2020-12-01,0.07404862680800432,0.08949876405080485,0.05376818489334558,0.1185842132055841,0.2646031691608626,0.19055454235285824
2021-01-01,0.1381762568323091,0.08197871108493263,0.07481080482271946,0.13554760579651753,0.45037957899314224,0.31220332216083313
2021-02-01,0.08121988625103142,0.05493033654216623,0.09135100304904169,0.08467765407829014,0.22804010659928073,0.14682022034824932
2021-03-01,0.011816473090925535,0.039622835182663366,0.047627598329106936,0.008568622188161,-0.05855944881673315,-0.07037592190765869
2021-04-01,0.019404722671552545,0.010588300065573849,0.020462960671506644,0.023431832655397077,-0.011778271509792982,-0.031182994181345527
2021-05-01,0.016030631442414414,0.024579198592279892,0.008198177339420925,0.04304033588036851,-0.02764988411687781,-0.04368051555929223
2021-06-01,0.004902873492985048,0.003612165862787021,0.009064378949707845,0.028051868207329522,0.06141820350542348,0.05651533001243843
2021-07-01,-0.004388067597359156,-0.0007292811319055681,-0.016253652537381078,-0.03543305313666577,-0.055331804473562805,-0.05094373687620365
2021-08-01,0.01954493534264393,0.0235836410983171,0.019344381279398484,0.013224410171761401,0.06665717759744252,0.0471122422547986
2021-09-01,0.006869346279366494,-0.02541563031697476,-0.0291647321227079,-0.015666711144236723,0.0010160102850945002,-0.005853335994271993
2021-10-01,0.04755719119905619,0.036918240294154026,0.03263522476847756,0.02815440679966072,0.029802783959477795,-0.01775440723957839
2021-11-01,-0.06671697493721973,-0.03760799236225491,-0.022609031085425505,-0.049557485599302266,-0.0700148997577312,-0.003297924820511472
2021-12-01,-0.013341886325601017,0.022065283673919855,0.034619653833902225,0.01163391352408444,-0.11029044295195742,-0.0969485566263564
